Primary Name	Arrival_Date	PIC tier	Ammonia (NH3) as Nitrogen (N)	Barometric pressure	Dissolved Oxygen	Dissolved Oxygen Percent Saturation	Fecal Coliform	Flow	Nitrate as N	Nitrite as N	pH	Phosphate as P	Precipitation	Precipitation (24 hour)	Salinity	Silicate as Si	Specific Conductivity (at 25 deg C)	Stream/River Stage	"Temperature, water"	Total Persulfate Nitrogen	Total Persulfate Phosphorus	Turbidity
Meadowbrook 0.2	11/14/2022	1	125.8	30.39	6.5	56	132		127.09	4.78	7.1	52.53			8.7	"4,494.51"	14500	-12.24	7.5	596.14	106.26	4
Meadowbrook 0.2	12/5/2022	1		30	6.2	63	128				7.5				30.7		47752	-11.25	6.9			2
Meadowbrook 0.2	2/13/2023	1		29.77	9.6	83	40				7.4				7.2		12666	-13.51	6.7			6
Meadowbrook 0.2	3/13/2023	1	58.7	29.63	8.6	78	34		168.09	2.63	7.3	14.7			9.7	"4,174.16"	16600	-13.54	7.7	415.61	45.1	3
Meadowbrook 0.2	4/10/2023	1		30	8	74	62				7.2				5.8		10165	-13.6	10.4			6
Meadowbrook 0.2	5/15/2023	1	63.9	29.93	7.4	82	100		52.25	3.98	7.3	16.7			4.6	"5,031.32"	8259	-13.7	18.8	320.81	50.56	3
Meadowbrook 0.2	6/12/2023	1		29.96	9.1	98	12				7.4				4.6		8048	-13.45	17.4			3
Meadowbrook 0.2	7/10/2023	1		30.01	8.8	92	86				7.3				6.5		11342	-13.5	15.4			2
Meadowbrook 0.2	8/14/2023	1		30.01	7.1	80	524				7.3				4.3		7763	-13.5	19.9			5
Meadowbrook 0.2	9/11/2023	1	40.5	30.02	7.8	79	56		19.63	2.58	7.3	26.95			3.1	"5,665.95"	5698	-15.37	15.4			2
Meadowbrook 0.2	10/9/2023	1		29.56	5.7	55	508				7.1				3.9		7003	-12.8	12			3
Meadowbrook 0.2	11/13/2023	1	413.3	30.02	5.7	56	16		169.51	15.5	7.2	74.66			22.5	"3,222.85"	35854	-11.68	8.8			7
Meadowbrook 0.2	12/11/2023	1		30.2	9.3	88	216				7.7				18		29413	-11.5	8.1			7
Meadowbrook 0.2	1/9/2024	1		29.47	8.2	84	52				7.6				29		45089	-9.3	7.6			3
Meadowbrook 0.2	2/22/2024	1		30.28	6.7	67	56				7.5				24.6		38970	-11.5	8.7			3
Meadowbrook 0.2	3/12/2024	1		29.76	8	76	40				7.4				20.9		33694	-12.95	7			7
Meadowbrook 0.2	4/2/2024	1		30.13	8	75	416				7.4				5.3		9548	-13.95	11.3			6
Meadowbrook 0.2	5/14/2024	1		30.19	8.2	81	18				7.3				3.1		5635	-13.78	14.4			4
Meadowbrook 0.2	6/11/2024	1		29.94	8.5	89	16				7.5				5.7		10109	-13.65	16			3
Meadowbrook 0.2	7/9/2024	1		29.84	9	98	4				7.5				3.2		6113	-13.69	20			2
Meadowbrook 0.2	8/13/2024	1		30.09	6.3	62	560				7.3				2		4119	-13.77	14.7			6
Meadowbrook 0.2	9/17/2024	1		29.89	7.7	76	30				7.6				2.7		4937	-13.73	13.9			1
Meadowbrook 0.2	10/8/2024	1		30	4.9	54	238				7.5				32		48875	-12.11	11.1			0
Meadowbrook 0.2	11/12/2024	1		29.97	4.8	51	18				7.3				31.9		49190	-11.51	9.2			10
Meadowbrook 0.2	12/10/2024	1		30.48	5.1	47	4				7.3				20		32377	-11.36	7			7
Meadowbrook 0.6	11/14/2016		5.6	30.07	4.3	38	4		108.1	1.38	7.8	20.2			0.1	"8,349.08"	253		5.5	457.79	49.55	
Meadowbrook 1.8	10/18/2016		10.5	30.01	6.3	55	10		175.68	1.33	7.6	17.65			0.1	"7,943.54"	252		9.6	588.33	37.27	1
Meadowbrook Slough 0.23	5/12/2015	1	19.3				14		50.7	1		15.4			0.5	"4,292.70"		-2.53	9.3	165.7	24.4	
Meadowbrook Slough 0.23	6/11/2015	1	56.6				4		54.6	1.1		22.6			0.1	"5,003.70"		-2.25	12.1	236.3	30.3	
Meadowbrook Slough 0.23	7/7/2015	1	57.6				2		57.1	0.7		24.7			12	"3,754.20"		-2.54	14.7	304.1	46.6	
Meadowbrook Slough 0.23	8/13/2015	1	15.1				2		98.5	1.6		22.5			0.1	"5,920.20"		-2.65	15.6	191.6	32.6	
Meadowbrook Slough 0.23	9/10/2015	1	26.5	30.14	4.4		72		107.7	0.9	7.3	19.8			0.1	"5,950.80"	177	-2.64	14.7	294.4	28.6	6
Meadowbrook Slough 0.23	10/8/2015	1	31	30.13	4.2		590		194.7	2.1	7.3	26.2			0.1	"3,836.00"	187	-2.6	13.2	522.2	39.5	1
Meadowbrook Slough 0.23	11/23/2015	1	51.9	29.87	2.7		84		225.4	3	7.1	26.2			2.2	"6,015.10"	4055	-2.23	9.8	366.5	33.5	2
Meadowbrook Slough 0.23	12/17/2015	1	100.9	29.69	8.3		126		176.4	3.6	7.3	65.1			20.6	"5,517.00"	32900	-0.8	6.2	634.1	103.7	18
Meadowbrook Slough 0.23	1/25/2016	1	73.2				55		105.41	1.33		43.14			0.5	"4,976.31"	1071	-1.96	6.1	332.77	63.04	
Meadowbrook Slough 0.23	2/17/2016	1	51.3	29.39	4.9		12		135.28	1.81	6.8	52.65			0.9	"4,861.71"	1823	-1.18	7.1	417.74	68.85	3
Meadowbrook Slough 0.23	3/15/2016	1	34.6	30.2	5.5		4		59.85	1.32	6.9	29.14			6.3	"4,789.10"	11112	-1.87	7.3	307.61	39.29	2
Meadowbrook Slough 0.23	4/11/2016	1	10.2	30.15	5		2		72.17	1.32	7.1	15.87			5.2	"4,224.82"	9205	-2.12	8.5	181.86	16.97	1
Meadowbrook Slough 0.23	5/17/2016	1	17.5	30.32	6.9		32		48.66	0.73	7.6	19.12			0.1	"4,267.70"	141	-2.2	9.7	128.11	35.04	1
Meadowbrook Slough 0.23	6/21/2016	1	19	30.33	5.8		75		35.97	0.62	7.7	19.5			0.1	"4,370.47"	135	-1.25	10.6	160.7	31.52	4
Meadowbrook Slough 0.23	7/19/2016	1	18.8	30.11	4.7		2		50.76	0.61	7.4	19.19			0.1	"4,488.41"	138	-2.12	11.8	145.49	27.51	1
Meadowbrook Slough 0.23	8/15/2016	1	18.1	30.1	5		108		44.1	0.79	7.4	23.57			0.1	"4,462.31"	142	-2.22	13.6	129.3	53.29	1
Meadowbrook Slough 0.23	9/20/2016	1	21	30.17	5.3		36		72.98	0.6	7.5	20.21			0.1	"4,590.15"	161	-2.3	13	221.36	31.8	1
Meadowbrook Slough 0.23	10/18/2016	1	34.5	30.01	1.1	11	12		68.49	1.53	7	21.81			11.2	"3,910.33"	18890	-1.9	11.5	206.16	33.22	2
Meadowbrook Slough 0.23	11/14/2016	1	36.7	30.07	2.9	27	12		34.49	2.07	6.9	21.37			10.5	"3,698.83"	1784	-0.73	10.5	193.47	41.84	5
Meadowbrook Slough 0.23	12/13/2016	1	27.7	30.35	5.2	46	6		66.49	1.55	7.4	16.29			8.7	"4,141.90"	15004	-1.64	8	214.57	37.38	20
Meadowbrook Slough 0.23	1/9/2017	1	24.7	29.6	6	52	8		122.82	2.09	6.9	19.6			13.6	"4,081.18"	22824	-1.18	5.2	233.8	38.81	7
Meadowbrook Slough 0.23	2/14/2017	1	24.7	30	6.8	55	2		112.89	0.95	7.6	20.36			0.6	"8,048.98"	1227	-1.3	5.9	203.16	35.45	4
Meadowbrook Slough 0.23	3/14/2017	1	23.3	29.72	6.9	56	24		106.25	0.75	7.6	19.18			0.1	"4,039.81"	170	-1.59	5.9	281.61	36.56	1
Meadowbrook Slough 0.23	4/17/2017	1	9.2	29.81	7.2	60	294		44.5	0.71	7.7	18.41			0.1	"4,847.65"	162	-1.73	7.4	276.07	42.23	1
Meadowbrook Slough 0.23	5/9/2017	1	17.2	30.06	7.2	61	6		40.61	0.59	7.5	18.57			0.1	"5,098.31"	155	-1.79	8.2	213.62	43.47	1
Meadowbrook Slough 0.23	6/13/2017	1	32.7	30.1	6.5	57	572		26.76	0.51	8.1	19.39			0.1	"4,101.86"	122	-1.74	9.7	197.54	44.31	1
Meadowbrook Slough 0.23	7/18/2017	1	40.8	30.04	5.9	56	64		33.8	0.71	7.3	15.73			3.2	"4,967.42"	5770	-2.75	12.4	157.63	44.39	2
Meadowbrook Slough 0.23	8/14/2017	1	17.9	30.02	2.7	26	30		47.4	0.44	7.2	17.38			4.4	"4,123.48"	7885	-2.8	13	228.31	52.13	2
Meadowbrook Slough 0.23	9/19/2017	1	39.3	29.76	6	57	94		81.86	0.78	7.3	22.99			0.5	"4,282.60"	1074	-2.87	13.3	195.21	52.75	2
Meadowbrook Slough 0.23	10/10/2017	1	20.4	29.88	5.9	55	130		83.05	0.82	7.6	18.17			0.2	"4,460.01"	343	-2.83	11.7	179.83	44.01	1
Meadowbrook Slough 0.23	11/13/2017	1	231.7	29.58	5.8	55	62		140.36	4.61		69.04			13.5	"3,047.19"	22530	-0.95	8.7	"1,111.93"	213.16	10
Meadowbrook Slough 0.23	12/12/2017	1	152.8	30.49	5.5	52	10		88	2.08		50.72			22.4	"3,906.98"	35877	-2	7.5	503.26	67.2	6
Meadowbrook Slough 0.23	1/8/2018	1	103.4	29.77	5.9	60	60		205.82	2.99		45.61			28.7	"2,778.04"	44862	-1.28	7.6	455.2	52.44	4
Meadowbrook Slough 0.23	2/13/2018	1	33.6	30.28	9.8	78	20		109.9	0.87	7.6	20.17			0.1	"4,150.14"	169	-3	5.8	265.39	58.88	7
Meadowbrook Slough 0.23	3/13/2018	1	39.3	29.7	9	73	410		101.31	0.99	7.7	25.06			0.4	"3,798.34"	780	-2.96	6.1	309.04	94.9	3
Meadowbrook Slough 0.23	4/16/2018	1	17.2	29.64	5.3	48	24		65.94	0.05	7.2	14.56			9.1	"3,858.19"	15597	-3.1	7.7	188.77	29.71	1
Meadowbrook Slough 0.23	5/15/2018	1	1.6	29.94	9.5	82	20		40.03	0.75	7.7	7.82			0.1	"3,332.63"	229	-3.13	9.3	162.57	24.37	6
Meadowbrook Slough 0.23	6/12/2018	1	38.3	30.1	8.1	72	140		41.15	0.54	7.6	16.32			0.3	"4,062.39"	533	-3.3	10.2	149.23	32.62	1
Meadowbrook Slough 0.23	7/10/2018	1	36.1	30.27	7.9	73	440		48.14	0.86	7.8	21.26			0.2	"4,126.45"	515	-3.33	12.3	148.63	25.26	1
Meadowbrook Slough 0.23	8/13/2018	1	28.9	30.01	7.1	69	438		72.96	0.81	7.6	21.04			0.4	"4,416.05"	849	-3.38	14.3	163.51	31.33	1
Meadowbrook Slough 0.23	9/11/2018	1	31.6	29.93	6.7	64	300		92.16	1.11	7.5	23.7			0.3	"4,574.53"	672	-3.51	13.8	274.94	36.18	2
Meadowbrook Slough 0.23	10/9/2018	1	22.4	29.95	6.6	62	160		70.61	0.38	7.7	23.87			0.2	"4,643.08"	361	-3.5	12.7	149.05	31.4	1
Meadowbrook Slough 0.23	11/13/2018	1	103.8	30.35	5.5	48	1254		160.19	5.61	7	41.48			9.1	"2,833.72"	15566	-2.25	8	393.42	62.71	2
Meadowbrook Slough 0.23	12/11/2018	1	264.9	29.63	5.8	57	644		199.42	6.46		132.78			23.5	"3,053.75"	37448	-1.38	7	822.54	187.76	10
Meadowbrook Slough 0.23	1/7/2019	1	112.8	30.08	6.2	55	88		176.72	4.91	7	36.19			15.6	"2,870.65"	25867	-2.63	6.4	415.21	62.24	4
Meadowbrook Slough 0.23	2/26/2019	1	21.1	30.18	9.7	76	36		140.24	0.92		13.54			1.3	"4,015.20"	2546		5	236.45	22.36	2
Meadowbrook Slough 0.23	3/12/2019	1	20.1	29.86	10	79	126		109.13	0.8	7.6	21.21			0.3	"4,238.09"	696	-3.67	5.4	213.73	33.44	2
Meadowbrook Slough 0.23	4/15/2019	1	25	29.8	9	78	4		53.5	0.45	7.6	20.52			0.2	"4,277.10"	367	-3.6	8.7	277.18	56.01	4
Meadowbrook Slough 0.23	5/14/2019	1	30.3	29.91	8.3	72	210		53.51	0.61	7.5	17.58			0.1	"4,197.22"	247	-3.68	8.7	220.28	34.82	2
Meadowbrook Slough 0.23	6/11/2019	1	31.9	30.26	8.4	78	382		42.58	0.85	7.7	21.62			0.1	"4,209.30"	215	-4.6	12.4	165.92	46.65	6
Meadowbrook Slough 0.23	7/9/2019	1	26.7	29.97	8.7	81	272		47.11	0.95	7.9	25.13			0.1	"4,474.00"	256	-4	12.4	163.72	46.12	0
Meadowbrook Slough 0.23	8/12/2019	1	27	30.13	8.4	83	268		75.92	1.39	7.8	28.9			0.1	"4,593.73"	257	-3.72	14.8	161.9	41.1	1
Meadowbrook Slough 0.23	9/10/2019	1	32.9	29.95	6.9	68	1111		93.17	1.48	7.5	27.72			0.1	"4,837.66"	202	-5.78	14.6	276.56	49.6	0
Meadowbrook Slough 0.23	10/8/2019	1	138.8	29.91	7.5	70	47		116.38	4.56	7.7	52.16			0.1	"9,312.73"	186	-5.74	12.5	631.98	116.14	1
Meadowbrook Slough 0.23	11/12/2019	1	33.5	30.1	6.6	59	311		57.14	1.24	7.4	31.91			0.2	"4,500.18"	491	-5.2	10	170.12	55.93	1
Meadowbrook Slough 0.23	12/10/2019	1	70.5	30.12	6.1	58	277		69.32	3.2	7.1	23.43			20.4	"3,579.64"	32870	-3.9	7.7	270.86	42.73	3
Meadowbrook Slough 0.23	1/21/2020	1	62.9	29.56	8.1	80	30		265.46	3.23	7.2	35.79			27.2	"2,665.63"	42799	-2.7	6.8	416.01	46.7	3
Meadowbrook Slough 0.23	2/11/2020	1		30.22	9	74	23				7.7				0.1		219	-5.84	6.9			2
Meadowbrook Slough 0.23	3/10/2020	1	24.8	30.16	9.9	80	137		203.67	1.27	7.5	15.65			0.2	"4,472.93"	345	-5.9	6.3	357.34	21.23	0
Meadowbrook Slough 0.23	4/12/2020	1		30.25	9.2	77	434				8				0.1		203	-5.96	7.8			3
Meadowbrook Slough 0.23	5/12/2020	1		29.62	8.6	77	278				7.5				0.2		387	-5.9	9.8			5
Meadowbrook Slough 0.23	6/15/2020	1	25.4	29.83	8.3	74	371		50.31	0.7		24.34			0.1	"4,408.26"	161	-3.9	9.8	152.5	42.54	1
Meadowbrook Slough 0.23	7/14/2020	1	22.7	30.14	7.7	71	645		57.39	1.12		20.86			0.1	"4,341.82"	169	-7.4	11.7	188.93	35.74	2
Meadowbrook Slough 0.23	3/13/2023	1																-3.95				
No Name 0.03	11/24/2015	2		29.91	12.3		20				7.8				0.1		195	-2.42	6			6
No Name 0.03	1/26/2016	2					4								0		103	-2.34	6.7			
No Name 0.03	4/12/2016	2		30.06	11.4		2				7.6				0.1		170	-2.44	9.1			4
No Name 0.03	8/16/2016	2		30.1	9.1		2				7.9				0.1		273		15.8			12
No Name 0.03	11/15/2016	2		29.78	10.9	98	22				7.8				0.1		206	-2.41	10.1			3
No Name 0.03	1/10/2017	2		29.68	13.6	99	24				7.7				0.1		178	-2.4	2			9
No Name 0.03	4/18/2017	2		29.87	11.5	97	2				7.8				0.1		109	-2.32	7.9			11
No Name 0.03	8/15/2017	2		29.96	9.2	91	2				7.8				0.1		256	-2.5	15			13
No Name 0.03	11/14/2017	2		29.87	11.6	98	1				8				0.1		264	-2.46	7.8			28
No Name 0.03	1/9/2018	2		29.6	12.1	98	38								0.1		144	-2.42	5.8			10
No Name 0.03	4/17/2018	2		30.09	12.3	100	54				7.6				0		90		7			32
No Name 0.03	8/14/2018	2		29.94	9.3	96	4				7.9				0.1		255	-2.5	17			5
No Name 0.03	11/14/2018	2		30.15	11.4	96	2				7.8				0.1		264	-2.49	8.2			4
No Name 0.03	1/8/2019	2		29.97	13	100	26				7.5				0.4		726	-2.4	4			12
No Name 0.03	4/22/2019	2		30.15	11.8	99	4				7.9				0.1		120	-2.54	7.9			8
No Name 0.03	8/13/2019	2		30.07	11.7	118	54				8.2				0.1		258	-2.49	15.9			4
No Name 0.03	11/19/2019	2		29.8	11.2	98	28				7.7				0.1		228	-1	9.3			16
No Name 0.03	1/22/2020	2		29.87	12.6	100	138				7.5				0		95	-0.7	5.5			31
No Name 0.03	4/20/2020	2		30.01	11.3	98	2				8				0.1		180	-2.3	9.2			3
No Name 0.03	8/18/2020	2		30.07	8.9	91	22								0.1		266	-2.2	16.5			6
No Name 0.03	11/17/2020	2		29.1	11.2	98	66				8.2				0.1		147		8.7			200
No Name 0.03	1/26/2021	2		29.55	13.1	99	2				7.8				0.1		150	-1.8	3.2			7
No Name 0.03	4/20/2021	2		30.2	11	96	25				7.7				0.1		197	-2.05	9.6			2
No Name 0.03	11/16/2021	2		30.27	12	98	26				7.7				0.1		127	-0.85	7.3			20
No Name 0.03	1/11/2022	2		30.11	12.8	100	18				7.7				0		78	-0.62	5.2			72
No Name 0.03	5/26/2022	2		29.84	11.2	100	2				7.8				0.1		143	-1.87	10.1			6
No Name 0.03	8/9/2022	2		29.92	8.9	92	242				7.6				0.1		229	-1.25	17			17
No Name 0.03	11/16/2022	2		30.52	12.5	99	36				7.8				0.1		188	-5.3	6.1			2
No Name 0.03	1/10/2023	2		29.58	12.4	100	6				7.8				0.1		125	-2.1	5.6			9
No Name 0.03	4/11/2023	2		29.88	12.5	101	2				7.6				0.1		109		6.2			12
No Name 0.03	1/11/2024	2		29.74	12.7	99	24				8				0.1		120	-5	4.7			15
No Name 0.03	4/4/2024	2		29.83	12.1	98	64				7.7				0.1		142	-0.9	6.2			10
No Name 0.03	8/21/2024	2		30.09	7.2	73	30				7.4				0.1		262	-1.1	16.5			2
No Name 0.03	11/13/2024	2		29.52	9.7	87	10				7.8				0.1		238	-1	9.9			4
Sequim Bay State Park Creek 0.0	5/12/2015	1					2								0.4			-5.92	10			
Sequim Bay State Park Creek 0.0	8/13/2015	1					2								0.5			-6	15.1			
Sequim Bay State Park Creek 0.0	10/8/2015	1	78.2	30.12	8.2		2	0	264.4	2	7.6	58.2			0.4	"8,337.60"	892	-5.98	11.3	752.1	71.1	4
Sequim Bay State Park Creek 0.0	11/23/2015	1	0	29.87	12.5		2		"1,663.80"	2.2	7.9	61.7			0.1	"11,402.00"	281	-5.79	5.1	"2,956.40"	85.2	6
Sequim Bay State Park Creek 0.0	12/17/2015	1	1.6	29.68	12.5		12		903.8	5.9	7.5	75.3			0.1	"11,364.60"	176	-4	5.6	"2,166.20"	134	19
Sequim Bay State Park Creek 0.0	1/25/2016	1	5.7				8		362.8	4.05		68.28			0.1	"9,387.58"	210	-5.7	5.2	"1,301.47"	116.05	
Sequim Bay State Park Creek 0.0	2/17/2016	1	6.1	29.41	11.9		14		330.03	4.01	7.5	70.76			0.1	"9,032.30"	201	-4.91	7.5	"1,219.53"	108.47	17
Sequim Bay State Park Creek 0.0	3/15/2016	1	6.5	30.19	12.6		10		507.04	4.08	7.5	74.69			0.1	"11,698.60"	163	-5.42	5.6	"1,828.08"	132.8	27
Sequim Bay State Park Creek 0.0	4/11/2016	1	6.9	30.14	11.1		2		70.09	1.15	7.9	60.55			0.2	"9,019.39"	369	-5.78	9.2	541.15	63.27	2
Sequim Bay State Park Creek 0.0	5/17/2016	1	6.4	30.3	10.5		1		178.26	0.39	7.9	61.44			0.2	"9,100.68"	476	-6.81	10.2	509.28	70.92	1
Sequim Bay State Park Creek 0.0	6/21/2016	1	4	30.3	10.1		10		99.09	0.38	7.8	63.61			0.2	"8,533.15"	486	-5.8	11.7	498.3	71	1
Sequim Bay State Park Creek 0.0	7/19/2016	1	3.8	30.11	8.1		8		221.7	0.21	7.6	65.02			0.3	"8,832.10"	688	-5.85	13.6	624.75	70.56	1
Sequim Bay State Park Creek 0.0	8/15/2016	1	5.1	30.1	8.3		2		351.92	0.53	7.5	64.15			0.5	"8,844.10"	939	-5.87	13.9	673.08	63.34	0
Sequim Bay State Park Creek 0.0	10/18/2016	1																				
Sequim Bay State Park Creek 0.0	12/13/2016	1																				
Sequim Bay State Park Creek 0.0	1/9/2017	1																				
Sequim Bay State Park Creek 0.0	2/14/2017	1	6.9	30.03	13.5	99	6		525.1	2.19	8	48.31			0.1	"17,504.73"	240	-5.7	2.7	"1,135.17"	96.3	11
Sequim Bay State Park Creek 0.0	3/14/2017	1																				
Sequim Bay State Park Creek 0.0	4/17/2017	1																				
Sequim Bay State Park Creek 0.0	5/9/2017	1																				
Sequim Bay State Park Creek 0.0	6/13/2017	1	5.2	30.11	10.6	97	64		163.14	0.98	8	61.98			0.2	"8,929.54"	405	-5.82	11.6	651.42	110.3	4
Sequim Bay State Park Creek 0.0	7/18/2017	1	61.5	30.05	1.1	13	4		168.68	2.52	7	50.79			26.3	"8,921.91"	41005	-5.91	13.7	624.8	84.72	4
Sequim Bay State Park Creek 0.0	8/14/2017	1	68.5	30.02	1.5	17	8		149.2	4.42	7.4	49.78			22.5	"6,574.16"	35644	-5.93	13.9	602.5	91.96	2
Sequim Bay State Park Creek 0.0	9/19/2017	1	43.5	29.74	3.2	34	248		106.14	4.04	7.3	45.67			26.3	"4,654.75"	41151	-5.9	11	499	79.34	2
Sequim Bay State Park Creek 0.0	10/10/2017	1																				
Sequim Bay State Park Creek 0.0	11/13/2017	1	6.3	29.62	11.5	98	24		105.76	2.07		104			0.2	"8,107.96"	329	-5.68	7.7	699.17	149.3	11
Sequim Bay State Park Creek 0.0	12/12/2017	1	12.7	30.5	13.1	98	2		150.53	1		46.45			0.1	"8,309.17"	296	-5.75	4.1	617.42	66.36	2
Sequim Bay State Park Creek 0.0	3/13/2018	1													0.1			-5.68				
Sequim Bay State Park Creek 0.0	4/16/2018	1	36.7	29.59	11.9	101	130		154.12	3.8	8	76.04			0.1	"6,833.61"	162	-5.24	7.6	"2,090.14"	308.23	114
Sequim Bay State Park Creek 0.0	5/15/2018	1	1.1	29.95	10.6	97	2		181.14	1.21	8.1	55.2			0.2	"9,289.36"	376	-5.73	11.7	659.23	85.39	3
Sequim Bay State Park Creek 0.0	6/12/2018	1	4.6	30.12	11.2	99	12		81.77	0.73	8.1	59.35			0.2	"8,447.98"	403	-5.75	10.2	488.93	82.24	1
Sequim Bay State Park Creek 0.0	7/10/2018	1	11.3						304.2	0.55		60.71			14.8	"9,286.76"				313	57.59	
Sequim Bay State Park Creek 0.0	8/13/2018	1	1.8	30.08	7.3	70	84		545.71	0.42	7.9	69.72			0.5	"8,795.63"	987	-6.53	13.5	884.17	77.08	0
Sequim Bay State Park Creek 0.0	9/11/2018	1	41.7	29.93	2.7	27	4		63.35	2.2	7.2	52.78			3.1	"7,549.81"	5661	-5.82	13.2	386.09	69.33	1
Sequim Bay State Park Creek 0.0	10/9/2018	1	2.8	29.92	10.7	96	36		263.85	0.46	8.1	83.93			0.2	"8,311.08"	355	-5.72	10.6	937.3	109.09	4
Sequim Bay State Park Creek 0.0	3/12/2019	1	1.3	29.79	13.3	101	8		142.08	1.7	7.9	48.4			0.1	"8,158.68"	221	-6.25	3.6	754.83	75.04	7
Sequim Bay State Park Creek 0.0	6/11/2019	1	30.8	30.28	9.7	90	18		139.47	0.81	7.7	55.54			0.2	"8,959.73"	490	-5.7	12.4	493.51	67.97	0
Sequim Bay State Park Creek 0.0	8/12/2019	1	8.1	30.13	8.1	80	42		58.47	0.94	7.8	56.23			0.4	"8,770.21"	867	-5.72	15.3	338.32	67.78	1
Sequim Bay State Park Creek 0.0	9/10/2019	1	9	29.93	3.2	32	24		64.18	1.02	6.8	57.84			0.8	"8,729.75"	1507	-5.67	14.3	375.94	87.55	1
Sequim Bay State Park Creek 0.0	11/12/2019	1	2.9	30.05	11.2	95	2		13.23	0.79	7.6	73.73			0.2	"9,219.87"	394	-6.39	8	369.93	92.09	1
Sequim Bay State Park Creek 0.0	2/11/2020	1		30.21	12.9	100	4				7.6				0.1		181	-5.93	5			25
Sequim Bay State Park Creek 0.0	4/12/2020	1		30.23	11.3	95	6				8				0.2		368	-5.6	8.3			1
Sequim Bay State Park Creek 0.0	5/12/2020	1		29.63	10.5	97	6				8				0.2		407	-7.2	11			4
Sequim Bay State Park Creek 0.0	6/15/2020	1	1.6	29.79	10.5	97	156		27.32	4.76		71.02			0.1	"9,234.05"	255	-5.4	11.8	801.57	155.93	18
Sequim Bay State Park Creek 0.0	7/14/2020	1	4.2	30.13	9.4	86	44		203.03	0.62		70.46			0.2	"9,539.04"	471	-6.6	12	588.15	84.87	0
Sequim Bay State Park Creek 0.0	8/12/2020	1		29.98	8.4	80	16								0.4		839	-11.6	13.2			1
Sequim Bay State Park Creek 0.0	9/28/2020	1		30.32	9.4	85	16				7.7				0.3		522	-5.6	11.5			1
Sequim Bay State Park Creek 0.0	10/12/2020	1	4.7	30.11	10	89	4		57.13	0.52	7.9	59.46			0.2	"6,493.74"	466	-5.55	10.6			1
Sequim Bay State Park Creek 0.0	11/16/2020	1	3.7	29.9	11.8	95	2		12.51	0.69	8	82.16			0.2	"8,726.97"	416	-5.5				1
Sequim Bay State Park Creek 0.0	12/7/2020	1		30.2	12.1	96	2				7.9				0.2		388	-10.1	5.9			1
Sequim Bay State Park Creek 0.0	2/9/2021	1		30.15	13	98	2				8				0.1		256	-10.45	3.7			6
Sequim Bay State Park Creek 0.0	3/8/2021	1	23.3	29.94	12.9	99	2		125.76	1.25	8	44.58			0.1	"6,914.04"	275	-5.5	4.3	679.31	65.7	4
Sequim Bay State Park Creek 0.0	4/19/2021	1		30.21	11.1	95	2				7.9				0.2		348	-10.5	8.7			1
Sequim Bay State Park Creek 0.0	5/10/2021	1	7.9	30.24	11.1	95	2		107.4	0.92	8	52.21			0.2	"7,078.48"	390	-5.55	9	499.54	62.09	2
Sequim Bay State Park Creek 0.0	6/14/2021	1		29.95	10.3	95	26				7.9				0.2		413	-5.55	11.8			2
Sequim Bay State Park Creek 0.0	7/12/2021	1	9.1	30.04	5.4	51	49		116.61	1.3	7.2	52.19			0.4	"8,292.62"	888	-5.7	13.6	472.07	84	0
Sequim Bay State Park Creek 0.0	8/9/2021	1		30.1	7.9	76	18				7.3				0.7		1353	-5.66	14.1			0
Sequim Bay State Park Creek 0.0	11/8/2021	1	3.2	29.92	11.6	95	2		8.42	1.02	7.9	62.13			0.2	"7,187.50"	378	-6.2	6.6	510.77	79.83	1
Sequim Bay State Park Creek 0.0	3/14/2022	1	22.5	29.94	12.3	100	2		58.14	1.3		40.18			0.1	"7,504.91"	256	-6.2	6.3	584.58	60	4
Sequim Bay State Park Creek 0.0	4/26/2022	1		29.93	11.6	99	24				8.2				0.1		262	-6.2	8.3			3
Sequim Bay State Park Creek 0.0	5/9/2022	1	2.6	29.82	11.8	99	30		20.66	1.76	8.2	44.27			0.1	"7,860.11"	255	-6.3	7.5	625.28	69.85	5
Sequim Bay State Park Creek 0.0	6/13/2022	1		29.98	10.6	96	16				8.2				0.2		353	-5.5	11.1			2
Sequim Bay State Park Creek 0.0	8/8/2022	1		29.94	7.1	71	124				7.7				1.1		2187	-5.68	14.9			2
Sequim Bay State Park Creek 0.0	12/5/2022	1		29.97	13.3	99	4				8.2				0.2		325	-6.1	3.2			3
Sequim Bay State Park Creek 0.0	1/9/2023	1	3.1	29.29	12.2	99	2		156.47	2.43	8.1	45.79			0.1	"7,044.94"	261	-6.2	5.7	829.07	73.02	4
Sequim Bay State Park Creek 0.0	3/13/2023	1	15.8	29.62	12.3	98	2		116.5	1.78	7.9	19.96			0.1	"3,798.51"	213	-10.17	5.2	773.89	88.98	13
Sequim Bay State Park Creek 0.0	4/10/2023	1		30	11.7	99	2				8				0.1		276	-5.45	8			4
Sequim Bay State Park Creek 0.0	5/15/2023	1		29.93	9.9	93	2		127.31		7.9				0.2		336	-5.75	12.5			3
Sequim Bay State Park Creek 0.0	6/12/2023	1		29.97	9.8	91	144				7.5				0.2		440	-5.6	11.8			1
